86,Planters Deluxe Pistachio Mix,1,oz,28,0,160,6,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.5,7,3.5,0,0,7,3,2,0,0,0,40,1.44,60,100,240,70,0,0.4,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,10.44,14,Dried Fruits and Nuts
87,Woodstock Farms Organic Tequila Lime Pumpkin Seeds,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,8.19,0,Dried Fruits and Nuts
88,SunRidge Farms CocoNo Deluxe Trail Mix,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.59,0,Dried Fruits and Nuts
89,H-E-B Organics Mix Nuts  Roasted and Salted,0.25,cups,30,0,180,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,6,2,1,0,0,0,40,1.08,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.67,8,Dried Fruits and Nuts
90,Lone Star Nut &amp; Candy Mexicali Fire Mix  sold by the,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.99,0,Dried Fruits and Nuts
91,Just Tomatoes  Etc.! Just Veggies,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.29,0,Dried Fruits and Nuts
92,H-E-B Organics Dry Roasted Cashews  Unsalted,0.25,cups,30,0,170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.5,0,0,0,0,10,1,2,0,0,0,20,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.37,8,Dried Fruits and Nuts
93,Majans Bhuja Bhuja Snacks Crunchy Seasoned Peas,0.5,cup,25,0,100,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5,0,0,0,0,14,2,1,0,0,0,20,0.54,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,H-E-B,3.99,8,Dried Fruits and Nuts
94,H-E-B Trail Mix Hit the Trail With Peanut M&amp;M'S,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.98,0,Dried Fruits and Nuts
95,AustiNuts Praline Pecans,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,7.99,0,Dried Fruits and Nuts
96,SunRidge Farms Date Pieces,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.49,0,Dried Fruits and Nuts
97,SunRidge Farms Cinnamon Fuji Apple Wedges,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,11.99,0,Dried Fruits and Nuts
98,SunRidge Farms Honey Roasted Peanuts,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.99,0,Dried Fruits and Nuts
99,Nichols Farms Organic Roasted Pistachios with Sea Salt,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.99,0,Dried Fruits and Nuts
100,Emerald Jalapeno Cashews,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,2.94,0,Dried Fruits and Nuts
101,Margaret Holmes Peanut Patch Green Boiled Peanut,0.25,cup,34,0,100,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1.5,0,0,0,0,3,2,0,0,0,0,0,0.36,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,0.98,6,Dried Fruits and Nuts
102,H-E-B Hit The Trail Trail Mix,1,package,71,0,350,9,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,9,3.5,0,0,38,3,28,0,0,0,60,1.8,0,0,430,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,0.99,1,Dried Fruits and Nuts
103,AustiNuts Dry Roasted Smokey Mesquite Cashews,0,,0,0,157,4,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,9,1,2,0,0,0,10,1.62,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.99,0,Dried Fruits and Nuts
104,Bulk Roasted Salted Large Whole Cashews,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,11.99,0,Dried Fruits and Nuts
105,Mariani Whole Natural California Almonds,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,7.98,0,Dried Fruits and Nuts
106,H-E-B Japanix Japanese Style Peanuts,0.25,cup,25,0,120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,11,1,4,0,0,0,20,1.08,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,1.5,8,Dried Fruits and Nuts
107,Atkins Classic Trail Mix,1,pack,38,0,190,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3.5,0,0,0,0,13,4,2,0,0,0,60,1.44,0,0,200,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.78,5,Dried Fruits and Nuts
108,Lance Fresh Salted Peanuts,1,package,39,0,230,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,11,5,1,0,0,0,0,0.72,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,2,1,Dried Fruits and Nuts
109,Planters P3 Portable Protein Original Beef Jerky,1,package,51,0,260,13,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2.5,8,7,0,10,12,3,5,0,0,0,40,1.8,40,150,210,380,1.5,0.4,0.7,14,0,0,0,0,3,0,0,60,0,0,0,10.8,0,H-E-B,4.43,3,Dried Fruits and Nuts
110,H-E-B Mammoth Pecan Halves,0.25,cup,30,0,220,3,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,4,3,1,0,0,0,20,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,H-E-B,4.99,6,Dried Fruits and Nuts
111,H-E-B Yogurt Raisins,34,pieces,40,0,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,28,1,25,0,0,0,40,0.36,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,7.99,16,Dried Fruits and Nuts
112,SunRidge Farms Organic Golden Muscat Raisins,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.99,0,Dried Fruits and Nuts
113,SunRidge Farms Chocolate Peanut Caramels,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.69,0,Candy
114,SunRidge Farms Crystallized Ginger Chunks,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.99,0,Dried Fruits and Nuts
115,Planters P3 Portable Protein Sweet Spicy Teriyaki Jerky,1,package,51,0,250,13,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,7,6,0,10,12,3,7,0,0,0,20,1.8,40,150,190,450,1.5,0.4,0.6,14,0,0,0,0,3,0,0,60,0,0,0,9.45,0,H-E-B,4.43,3,Dried Fruits and Nuts
116,SunRidge Farms Blend of Enchantment,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.99,0,Dried Fruits and Nuts
117,Lone Star Nut &amp; Candy Sweet Cajun Heat Peanuts  sold by the,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.49,0,Dried Fruits and Nuts
118,H-E-B Organics Dried Cranberries,0.25,cup,40,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,2,26,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.19,4,Dried Fruits and Nuts
119,SunRidge Farms Wasabi Samurai Snack Mix,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.99,0,Dried Fruits and Nuts
120,SunRidge Farms Chili Lime Pistachios,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,10.99,0,Dried Fruits and Nuts
121,Sunsweet Pitted Amaz!n Prunes Bite Size,1.5,oz,40,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,15,0,0,0,20,0.36,0,0,290,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.18,5,Dried Fruits and Nuts
122,Blue Diamond Roasted Salted Almonds Value Pack,1,oz,28,0,170,6,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,5,3,1,0,0,0,80,1.08,80,0,190,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,0,H-E-B,8.98,16,Dried Fruits and Nuts
123,Japon Dry Roasted Peanuts,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.48,0,Dried Fruits and Nuts
124,Stretch Island Fruit Co. Harvest Grape Fruit Strip,1,strip,14,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,9,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0,0,0,H-E-B,0.49,1,Dried Fruits and Nuts
125,Kar's Sweet 'N Salty Mix,1,package,50,0,240,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4.5,0,0,0,0,24,2,17,0,0,0,40,1.08,0,0,270,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,7.48,20,Dried Fruits and Nuts
126,H-E-B Blanched Sliced Almonds,0.25,cup,30,0,180,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,6,3,1,0,0,0,80,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.99,10,Dried Fruits and Nuts
127,Bulk Tamari Roasted Sunflower Seeds,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.49,0,Dried Fruits and Nuts
128,Lone Star Nut &amp; Candy Houston Blend  sold by the,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.49,0,Dried Fruits and Nuts
129,Brothers All Natural Strawberry Banana Freeze-Dried Fruit Crisps,1,bag,12,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,6,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,15,0,0,0,H-E-B,0.88,0,Dried Fruits and Nuts
130,Hill Country Fare Roasted and Salted Peanuts,0.25,cup,28,0,170,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.5,7,4.5,0,0,4,3,1,0,0,0,20,0.36,0,0,210,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,1,4,Dried Fruits and Nuts
131,SunRidge Farms Carob Almonds,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.99,0,Dried Fruits and Nuts
132,Falcon Trading Organic Medjool Dates,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.99,0,Dried Fruits and Nuts
133,Sun-Maid California Golden Raisins,0.25,cup,40,0,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,29,0,0,0,20,1.08,0,0,310,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.48,11,Dried Fruits and Nuts
134,Mexsnax Fiesta Mix,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,1.98,0,Dried Fruits and Nuts
135,Just Tomatoes  Etc.! Just Strawberries,1.5,oz,42,0,160,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,5,22,0,0,0,60,0.72,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,H-E-B,6.49,1,Dried Fruits and Nuts
136,H-E-B Organics Raisins No Sugar Added,1,box,28,0,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,17,0,0,0,20,0.36,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,H-E-B,2,0,Dried Fruits and Nuts
137,Lone Star Nut &amp; Candy Highland Park Blend  sold by the,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,11.49,0,Dried Fruits and Nuts
138,SunRidge Farms Chocolate Nut Crunch Trail Mix,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.99,0,Dried Fruits and Nuts
139,Planters Cocktail Peanuts,1,oz,28,0,170,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,7,4.5,0,0,5,2,1,0,0,0,20,0.72,40,100,200,95,0,0,0.5,0,0,0,0,0,4,0,0,0,0,0,0,2.7,0,H-E-B,3.5,16,Dried Fruits and Nuts
140,SunRidge Farms Hit the Trail Mix,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.99,0,Dried Fruits and Nuts
141,SunRidge Farms Organic Thompson Raisins,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.99,0,Dried Fruits and Nuts
142,SunRidge Farms Antioxidant Berries &amp; Chocolate Mix,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,7.49,0,Dried Fruits and Nuts
143,Lance Fresh Mesquite BBQ Peanuts,1,package,39,0,250,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,8,2,3,0,0,0,0,0.72,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,2,1,Dried Fruits and Nuts
144,H-E-B Select Ingredients Unsalted Dry Roasted Peanuts,0.25,cup,31,0,180,8,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2.5,8,3,0,0,7,3,2,0,0,0,20,0.36,60,100,200,0,0,0,0.6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,H-E-B,5.88,32,Dried Fruits and Nuts
145,H-E-B Dried Fruit Berry Blend,0.25,cup,40,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2.5,26,0,0,0,20,1.8,0,0,0,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,H-E-B,2.98,4,Dried Fruits and Nuts
146,Woodstock Farms Organic Tequila Lime Almonds,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,18.49,0,Dried Fruits and Nuts
147,SunRidge Farms Walnuts - Halves &amp; Pieces,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.99,0,Dried Fruits and Nuts
148,Lone Star Nut &amp; Candy Raw Spanish Peanuts  sold by the,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.99,0,Dried Fruits and Nuts
149,Blue Diamond Honey Roasted Almonds,1,oz,28,0,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,9,2,5,0,0,0,60,0.72,60,0,160,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,H-E-B,3.44,6,Dried Fruits and Nuts
150,Lance Peanut Bar Home Pak,1,bar,62.4,0,340,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3.5,0,0,0,0,31,3,14,0,0,0,0,0.72,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.48,6,Dried Fruits and Nuts
151,Planters Halves And Pieces Cashews,1,oz,28,0,160,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.5,7,2.5,0,0,9,1,2,0,0,0,0,1.8,80,150,190,100,1.5,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,8.34,14,Dried Fruits and Nuts
152,H-E-B Select Ingredients Stachio Berry Trail Mix,0.25,cup,30,0,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2.5,4.5,2,0,0,15,2,11,0,0,0,40,0.72,0,0,180,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.98,9,Dried Fruits and Nuts
153,SunRidge Farms Diced Pineapple Centers,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.99,0,Dried Fruits and Nuts
154,Corn Nuts Original Crunchy Corn Snack,0.33,cup,28,0,130,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0.5,1.5,2,0,0,20,1,0,0,0,0,0,0.36,0,0,75,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,1.78,7,Dried Fruits and Nuts
155,Sun-Maid Natural California Raisins Mini-Snacks,0,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,10,0,0,0,0,0.36,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,2.39,0,Dried Fruits and Nuts
156,SunRidge Farms Butter Toffee Peanuts,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.79,0,Dried Fruits and Nuts
157,Mariani Shelled Premium Walnuts,0.25,cup,30,0,200,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,2.5,14,0,0,4,2,1,0,0,0,20,0.72,40,100,130,0,0,0.5,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.98,9,Dried Fruits and Nuts
158,H-E-B Organic Dry Roasted Almonds  Salted,0.25,cups,30,0,190,7,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,5,4,1,0,0,0,80,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,7.97,9,Dried Fruits and Nuts
159,H-E-B Select Ingredients Halves and Pieces Cashews,1,oz,28,0,170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2.5,7,2.5,0,0,8,1,1,0,0,0,20,1.44,60,150,0,120,1.2,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4,8,Dried Fruits and Nuts
160,Lone Star Nut &amp; Candy Sweet Caroline Snack Mix  sold by the,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,5.09,0,Dried Fruits and Nuts
161,H-E-B Yogurt Almonds,11,pieces,40,0,220,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,22,1,20,0,0,0,60,0.36,0,0,0,20,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,H-E-B,8.99,14,Dried Fruits and Nuts
162,H-E-B Select Ingredients O To The Mega Trail Mix,0.25,cup,30,0,160,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3.5,4.5,0,0,13,2,9,0,0,0,20,0.72,0,0,120,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,H-E-B,4.98,8,Dried Fruits and Nuts
163,SunRidge Farms Butter Toffee Pecans,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,11.99,0,Dried Fruits and Nuts
164,H-E-B Select Ingredients Roasted &amp; Salted Pistachios,0.25,cup,28,0,170,7,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1.5,0,0,0,0,7,3,2,0,0,0,20,1.08,0,100,270,160,0,0.3,0.3,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,H-E-B,4.98,6,Dried Fruits and Nuts
165,SunRidge Farms Dark Chocolate Blueberries,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,10.99,0,Candy
166,Caudill Seed Company Peanut Butter Filled Pretzels,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,4.99,0,Dried Fruits and Nuts
167,Brothers All Natural Fuji Apple Cinnamon Freeze-Dried Fruit Crisps,1,bag,10,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1.2,0,0,0,H-E-B,0.88,0,Dried Fruits and Nuts
168,Nut Harvest Deluxe Mixed Nuts,1,oz,28,0,170,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,6,2,1,0,0,0,40,0.72,8,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0,H-E-B,1.78,3,Dried Fruits and Nuts
169,SunRidge Farms Yogurt Cranberries,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,6.49,0,Dried Fruits and Nuts
170,Bare Granny Smith Apple Chips,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,3.79,0,Dried Fruits and Nuts
171,Blue Diamond Bold Habanero BBQ Almonds,1,oz,28,0,170,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,5,3,2,0,0,0,80,1.08,80,0,180,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45,0,H-E-B,8.98,16,Dried Fruits and Nuts
172,SunRidge Farms Organic Pineapple Rings,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H-E-B,10.99,0,Dried Fruits and Nuts
